speaker	word_count	a	able	actually	after	against	ah	aha	all	among	an	and	another	anybody	at	aye	be	became	been	began	bet	between	bloke	both	bringing	brought	but	charles	claimed	cor	corp	cos	da	day	decided	did	do	doo	during	each	economic	eh	eighty	england	er	erm	etcetera	everybody	fall	fig	for	forty	found	from	full	get	government	ha	had	has	have	having	held	hello	himself	hm	however	hundred	i	ibm	if	important	in	inc	including	international	into	it	just	know	large	later	latter	let_s	life	ltd	made	may	methods	mhm	minus	mm	most	mr	mum	new	nineteen	ninety	nodded	nought	oh	okay	on	ooh	out	pence	percent	political	presence	provides	put	really	reckon	say	seemed	seriously	sixty	smiled	so	social	somebody	system	take	talking	than	the	they	thing	think	thirteen	though	thus	time	tt	tv	twenty	uk	under	urgh	us	usa	wants	was	we	who	with	world	yeah	yes	you	your
S0606	920	11	0	0	0	0	3	0	5	0	1	19	0	0	10	1	6	0	1	0	0	0	0	1	0	0	9	0	0	0	0	2	0	0	0	1	11	0	0	0	0	0	0	0	2	1	0	1	0	0	8	1	0	0	0	4	0	0	0	2	9	0	0	0	0	0	0	0	39	0	2	0	10	0	0	0	0	34	4	11	0	0	0	6	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	6	0	0	0	0	1	1	23	4	1	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	10	1	7	0	7	0	28	3
S0607	26218	411	14	67	8	4	22	0	109	0	36	838	16	7	82	0	157	0	42	0	4	7	9	6	1	4	317	0	0	0	0	167	0	17	2	113	392	0	0	9	0	1	1	28	42	280	0	7	1	0	124	1	5	33	4	109	2	3	104	15	183	18	0	0	0	0	0	7	1470	0	114	1	248	0	1	1	15	804	232	173	0	5	0	10	12	0	7	6	0	0	0	56	7	0	21	6	0	0	0	0	152	39	172	0	55	0	5	0	0	0	11	162	3	44	1	4	0	0	391	1	6	3	11	3	12	654	171	106	178	0	34	0	36	0	1	2	1	1	0	22	0	0	402	261	34	93	4	349	18	627	55
S0608	1267	30	0	2	2	0	1	0	4	0	3	13	0	0	3	0	2	0	2	0	0	0	0	0	0	0	10	0	0	0	0	3	0	1	0	6	15	0	0	0	0	0	0	0	6	4	0	0	0	0	10	0	0	4	0	2	1	0	2	0	12	0	0	0	0	0	0	0	77	0	2	0	3	0	0	0	0	47	4	2	0	0	0	0	0	0	1	0	0	0	0	6	1	0	0	0	0	0	0	0	25	9	8	0	2	0	0	0	0	0	2	3	0	2	0	0	0	0	12	0	1	0	0	1	0	21	6	3	5	0	2	0	1	0	0	0	0	0	0	0	0	0	10	10	1	2	0	17	0	24	2
S0609	1713	31	0	5	0	0	0	0	6	0	5	49	0	0	8	0	14	0	2	0	0	0	0	0	0	0	21	0	0	0	0	7	0	0	0	5	24	0	0	0	0	0	0	0	4	4	0	0	0	0	8	0	0	1	0	5	0	0	2	3	13	0	0	0	0	0	0	0	55	0	7	0	15	0	0	0	0	48	16	12	0	0	0	0	0	0	1	0	0	0	0	13	0	0	5	1	0	0	0	0	29	6	9	0	3	0	0	0	0	0	3	12	0	2	0	0	0	0	15	0	1	0	0	2	0	40	10	1	7	0	0	0	2	0	0	0	0	0	0	1	0	0	5	14	2	3	0	36	11	57	8
S0610	7777	138	3	7	7	1	7	0	34	0	15	198	1	2	36	0	42	1	10	0	2	1	0	1	0	2	87	0	0	1	0	40	0	1	0	19	112	0	0	6	0	0	0	0	59	52	0	1	1	0	32	0	0	6	1	18	0	0	15	7	47	4	0	0	0	0	0	4	302	0	33	2	54	0	0	1	6	268	86	61	1	0	0	2	7	0	2	2	0	0	0	46	0	0	5	4	1	0	0	0	88	12	68	1	37	0	1	0	0	0	7	47	1	11	0	0	1	0	82	1	4	0	5	6	5	186	96	21	42	0	11	0	11	0	2	0	0	0	0	12	0	0	47	80	16	39	0	189	2	208	24
S0611	7181	133	0	2	5	0	2	0	27	0	14	186	3	0	19	0	30	0	6	0	0	1	0	0	0	2	69	0	0	0	0	29	0	0	1	31	82	0	0	5	0	0	2	1	14	32	0	0	0	0	29	5	4	17	1	32	0	3	26	5	37	3	0	1	1	0	0	0	274	0	25	1	71	0	0	0	6	251	54	49	0	1	0	2	8	0	4	1	0	0	0	24	3	0	3	7	2	1	0	0	80	12	41	0	21	0	0	0	0	0	14	15	1	14	0	0	0	0	68	1	0	1	7	2	7	148	60	8	27	0	24	0	8	0	2	5	1	3	0	2	0	0	131	75	13	25	1	153	10	160	12
S0612	10395	164	6	17	5	2	7	0	34	0	24	330	2	1	38	0	54	1	20	0	4	1	0	3	0	3	121	0	0	1	0	66	0	8	0	35	114	0	0	3	0	0	0	1	84	91	0	4	1	0	39	0	3	21	0	41	0	0	32	10	48	2	0	1	0	0	0	3	431	0	43	0	99	0	0	0	10	334	139	33	2	0	0	4	4	0	2	1	0	0	0	23	4	2	0	3	0	0	0	0	95	21	59	0	48	0	0	0	0	0	7	49	3	12	0	0	1	0	141	0	3	1	8	1	5	250	158	26	37	0	11	0	21	0	2	0	0	8	0	10	0	4	134	127	7	32	2	141	5	237	26
S0613	11415	219	3	38	8	0	0	0	66	0	16	349	4	2	30	0	65	1	11	0	1	0	0	3	1	1	135	0	0	0	0	94	0	7	3	32	143	0	1	4	0	0	0	0	56	113	0	0	1	0	49	0	4	24	3	45	0	0	33	17	88	13	0	4	1	0	0	0	438	0	78	0	101	0	0	0	2	413	93	67	0	2	0	3	7	0	4	0	0	0	0	81	1	2	0	0	0	1	0	0	69	13	60	0	28	0	1	0	0	0	17	43	2	20	1	0	0	0	137	0	9	0	16	9	8	286	106	18	56	0	13	0	28	0	0	2	1	3	0	7	0	5	99	99	11	36	4	226	58	390	44
S0614	9963	175	2	7	5	2	6	0	29	0	16	174	8	4	20	0	67	0	12	0	0	0	2	0	1	0	71	0	0	0	0	27	0	11	0	44	144	0	0	1	0	1	0	0	118	68	0	2	0	0	52	2	1	10	1	34	0	0	18	14	71	5	0	6	0	5	0	6	363	0	38	0	94	0	0	0	10	260	44	74	0	5	0	6	0	0	2	0	0	0	0	88	2	0	2	7	0	1	0	0	114	40	72	0	19	0	0	0	0	0	11	14	1	11	0	0	0	0	108	0	7	0	17	4	8	304	149	5	37	0	9	0	11	0	1	3	0	0	0	8	0	4	66	71	11	37	0	301	80	196	10
S0615	27163	476	10	14	16	2	25	0	92	0	21	529	26	0	142	0	172	0	43	0	2	1	0	8	1	3	159	0	0	0	0	75	5	48	0	73	327	0	3	8	0	6	0	0	73	161	0	0	6	0	169	2	1	48	5	91	0	1	92	34	171	21	2	7	6	12	0	14	959	0	126	0	244	0	0	0	17	743	204	230	0	7	0	19	3	0	2	4	0	0	0	285	8	2	6	12	1	0	0	1	419	157	203	0	73	0	1	0	0	0	47	58	8	42	0	0	2	1	260	0	3	3	37	9	19	628	256	15	159	0	23	0	79	0	3	16	1	9	0	30	0	10	281	269	14	98	3	1047	181	554	86
S0616	12702	268	0	17	2	4	2	0	59	0	16	413	5	1	46	0	47	4	19	0	1	3	0	7	0	2	164	0	0	0	0	65	0	5	1	45	96	0	0	2	0	0	0	1	170	74	0	0	1	0	68	1	3	26	3	45	1	0	40	7	79	4	1	4	0	0	0	6	632	0	38	0	145	0	1	0	16	458	123	185	0	1	0	3	1	0	4	4	0	0	0	180	6	0	3	3	2	0	0	0	142	24	71	0	38	0	0	0	0	0	23	25	1	16	0	0	2	0	126	0	2	0	19	5	3	478	116	12	47	0	6	0	18	0	1	1	3	2	0	2	0	0	164	67	21	47	4	333	19	391	21
S0617	26164	403	10	31	13	0	13	0	102	0	24	486	10	3	103	0	145	0	34	0	3	1	0	5	0	1	197	0	0	0	0	116	0	57	1	162	339	0	0	4	0	0	1	0	39	83	0	6	0	0	129	5	3	54	5	99	0	0	93	32	220	21	2	4	3	5	5	24	1011	0	103	3	233	0	0	1	9	754	228	163	0	3	0	7	3	0	6	11	0	0	0	237	5	2	84	25	0	0	0	0	234	45	195	0	55	0	4	0	0	0	36	91	16	45	0	3	1	0	246	0	8	0	19	16	18	606	214	24	158	5	40	0	44	0	0	10	0	7	0	27	0	10	290	286	25	83	0	867	62	715	75
S0618	96983	2337	19	157	46	6	166	5	388	0	204	3092	70	18	397	0	485	5	160	2	8	27	3	33	5	10	798	0	0	4	0	218	1	102	3	245	984	2	4	17	3	2	6	28	168	736	0	38	9	0	657	14	39	204	26	344	4	14	268	95	526	71	2	19	9	28	3	24	4282	0	389	11	1228	0	0	2	81	2189	583	846	7	18	0	36	60	0	19	11	0	0	14	789	33	0	35	48	4	7	0	1	744	238	642	1	272	0	10	4	2	1	58	449	2	129	8	2	9	0	1222	10	40	7	68	34	92	2454	513	151	562	11	57	0	210	0	4	30	21	10	0	38	3	10	843	505	191	508	24	2874	96	2291	273
S0619	80140	1316	26	30	35	14	85	17	272	0	104	2364	40	8	343	3	355	1	126	2	2	23	0	12	1	13	813	1	0	0	0	176	19	99	5	179	1150	0	11	22	1	2	1	32	765	681	0	9	8	0	505	11	11	155	10	225	7	12	160	57	467	44	3	24	3	155	1	27	3960	0	333	9	884	0	2	3	54	2272	941	1192	0	8	1	18	40	0	26	6	0	0	5	1496	20	2	24	43	4	3	0	0	506	125	452	0	164	0	2	5	1	0	41	500	2	121	2	1	2	0	891	15	13	4	55	50	72	1768	555	81	506	6	42	0	205	0	10	19	1	9	0	17	0	7	821	410	170	326	22	2105	176	1811	181
S0620	3710	52	0	2	0	0	1	0	13	0	6	59	2	0	7	0	15	0	4	0	0	0	0	0	0	1	39	0	0	0	0	27	0	2	0	26	55	0	0	0	0	0	0	0	7	6	1	0	1	0	16	1	1	5	0	10	0	0	11	1	41	0	0	1	0	0	0	0	164	0	23	0	37	0	0	0	0	114	41	38	2	0	0	0	4	0	3	0	0	0	0	19	1	0	1	0	1	0	0	0	73	15	22	0	5	0	0	0	0	0	7	24	0	3	0	0	0	0	34	0	0	0	2	2	2	81	58	6	12	0	7	0	5	0	0	0	0	0	0	1	0	1	22	33	5	9	0	136	3	99	11
S0621	1222	11	0	0	0	0	4	0	3	0	1	7	0	0	4	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	1	0	1	33	0	0	0	0	0	0	0	1	3	0	0	0	0	3	0	0	1	0	2	0	0	1	1	13	0	0	1	0	0	0	0	44	0	3	0	9	0	0	0	1	26	3	5	0	2	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	16	3	9	0	3	0	0	0	0	0	0	2	0	4	0	0	0	0	4	0	0	0	1	0	0	33	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	2	0	21	10	36	3
S0622	15800	285	7	13	12	1	8	0	51	0	20	332	19	6	33	0	95	0	18	0	2	2	9	8	1	4	171	0	0	0	0	60	0	23	1	52	185	0	0	0	0	1	0	0	262	123	0	4	1	0	76	1	4	26	7	69	0	3	39	15	94	12	0	16	1	4	1	21	539	0	65	0	113	0	0	0	6	372	92	93	0	7	0	3	1	0	5	5	0	0	0	172	3	0	2	6	0	0	0	12	150	58	125	1	35	0	0	0	0	0	22	41	3	25	4	0	0	0	169	0	9	4	9	3	8	474	234	29	76	0	11	0	30	0	0	3	0	3	0	15	0	10	133	151	19	48	1	465	92	317	31
S0623	32262	578	5	46	16	1	26	0	116	0	40	683	21	1	120	0	200	0	38	0	1	6	2	9	0	4	225	0	0	1	0	162	7	37	2	160	363	0	0	8	0	2	1	1	142	180	0	2	3	0	161	6	5	50	7	113	0	3	121	33	212	23	3	11	8	7	0	18	1215	0	153	1	308	0	0	0	17	970	261	204	2	6	0	18	5	0	15	2	0	0	0	298	2	0	29	7	1	2	0	1	494	129	240	0	80	0	1	0	0	0	46	113	2	46	0	0	8	0	255	0	4	0	24	15	24	776	332	29	171	3	31	0	47	0	0	7	0	6	0	28	0	10	369	332	23	115	1	1127	188	672	76
S0624	15961	232	4	24	3	0	15	0	44	0	32	356	6	0	46	0	83	2	29	0	2	0	1	6	0	2	152	0	1	0	0	73	3	4	0	46	141	0	2	2	4	0	7	3	81	130	0	3	1	0	77	4	1	37	2	42	1	0	35	13	105	8	0	0	1	0	0	13	540	0	86	8	130	0	0	0	12	608	166	53	2	1	0	11	3	0	5	1	0	0	0	67	6	0	11	14	2	0	0	0	73	29	56	0	37	0	3	1	0	0	28	156	1	25	0	0	1	0	222	4	2	2	8	6	12	382	114	41	112	1	19	0	16	0	0	5	2	4	0	4	0	0	229	71	45	58	3	458	14	453	54
S0625	1962	28	1	7	0	0	1	0	3	0	2	29	1	0	5	0	8	0	4	0	0	0	0	1	0	2	10	0	0	0	0	12	0	2	0	10	43	0	0	0	0	0	1	0	3	37	0	0	0	0	10	1	0	1	0	3	0	0	2	1	23	1	0	1	0	0	0	0	117	0	11	0	24	0	0	0	0	35	26	11	0	0	0	0	0	0	0	0	0	0	0	15	1	0	1	0	0	0	0	0	13	18	10	0	6	0	0	0	0	0	12	11	0	2	0	0	0	0	24	0	0	0	6	0	1	29	9	3	13	0	4	0	3	0	0	0	0	3	0	0	0	0	5	10	6	4	0	49	3	61	5
S0626	5099	104	2	16	1	0	10	0	10	0	15	97	3	0	13	0	27	0	8	0	0	1	0	0	0	1	36	0	0	0	0	18	0	2	0	35	41	0	0	0	0	1	0	0	40	24	0	2	0	0	31	1	0	12	0	17	0	1	11	8	26	3	2	0	1	0	0	0	121	0	14	0	62	0	0	0	8	125	23	13	0	0	0	2	1	0	3	0	0	0	0	24	1	1	7	2	0	0	0	0	59	9	35	0	11	1	0	0	0	0	8	25	0	5	0	0	0	0	33	0	0	0	1	1	5	152	29	7	18	0	7	0	6	0	0	1	1	1	0	2	0	1	90	33	18	16	1	185	4	109	19
S0627	8158	157	1	22	2	0	16	0	20	0	11	163	7	0	44	0	27	2	14	0	1	1	0	6	0	3	68	0	0	0	0	18	0	4	0	56	72	0	2	2	0	0	0	0	50	28	0	0	0	0	31	1	2	23	0	20	1	0	38	8	21	9	1	0	0	0	0	0	407	0	29	0	53	0	0	0	6	215	64	66	0	0	0	1	2	0	2	0	0	0	0	5	4	0	5	6	0	0	0	0	54	20	37	0	15	0	1	0	0	0	4	64	0	8	0	0	1	0	103	3	0	3	3	4	2	196	64	7	60	0	2	0	11	0	1	2	1	1	0	10	0	0	257	72	16	31	3	149	0	205	16
S0628	5724	125	4	10	3	1	0	0	15	0	7	141	1	0	17	0	27	0	7	0	0	0	0	2	0	0	87	0	0	0	0	32	0	8	0	21	58	0	0	0	0	0	1	0	24	35	0	0	0	0	42	0	0	8	2	12	3	0	16	4	42	0	0	0	0	0	0	3	233	0	29	0	59	0	0	0	7	267	93	21	0	1	0	2	1	0	4	0	0	0	0	5	3	0	0	4	0	0	0	0	28	8	33	0	6	0	2	1	0	0	2	73	0	9	0	0	0	0	84	0	0	1	3	2	2	141	58	15	30	0	5	0	10	0	0	1	1	6	0	2	0	0	122	14	9	27	0	244	1	95	3
S0629	2376	59	4	2	0	0	0	0	5	0	5	63	1	0	9	0	15	0	3	0	0	0	0	1	0	0	32	0	0	0	0	5	0	0	1	8	23	0	0	0	0	0	0	0	27	25	0	0	0	0	19	0	0	6	0	13	0	0	10	3	22	1	0	0	0	0	0	1	79	0	8	0	18	0	0	0	1	85	14	16	0	0	0	0	2	0	3	0	0	0	0	13	0	0	0	1	0	0	0	0	13	2	9	0	3	0	1	0	0	0	2	4	0	3	0	0	1	0	21	0	0	0	0	0	3	62	16	6	17	0	4	0	2	0	0	0	0	0	0	2	0	0	17	27	4	11	0	80	2	56	9
S0630	545	9	0	0	0	0	0	0	2	0	0	6	0	0	7	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	12	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	4	0	0	1	0	6	0	0	0	0	0	0	0	4	0	3	0	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	6	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	2	0	1	0	0	14	9	0	3	0	0	0	1	0	0	1	0	0	0	1	0	0	4	7	0	6	0	27	1	27	9
S0631	7728	133	5	16	4	3	5	0	32	0	13	241	0	0	11	0	75	0	18	0	0	0	0	1	0	2	98	0	0	0	0	33	0	12	0	16	96	0	1	1	0	1	0	0	8	50	0	1	0	0	32	0	0	15	0	46	0	0	33	7	71	5	0	0	0	0	0	0	352	0	59	1	68	0	0	0	4	286	108	54	0	3	0	4	2	0	4	0	0	0	0	43	1	0	7	1	0	0	0	0	31	15	53	0	23	0	0	0	0	0	16	22	0	10	0	0	0	0	78	0	5	0	2	2	5	153	79	12	30	0	29	0	12	0	0	1	0	1	0	2	0	0	66	44	19	32	2	109	5	250	23
S0632	28628	673	5	34	19	1	28	4	123	0	47	1056	12	0	114	0	115	1	35	0	4	6	0	8	0	2	285	0	0	0	0	193	0	70	0	218	214	0	0	5	0	1	0	0	54	94	1	0	1	0	150	0	7	65	12	101	0	0	155	15	165	19	0	2	1	0	2	4	1015	0	68	7	295	0	1	0	28	1045	208	120	1	5	0	7	9	0	20	1	0	0	0	123	12	0	17	3	0	1	0	0	158	20	157	0	74	0	1	1	0	0	21	257	2	23	2	0	0	0	230	0	0	5	20	8	23	877	229	41	112	0	29	0	53	0	1	2	3	7	0	33	0	0	689	595	32	102	8	642	19	508	62
S0633	995	22	0	1	0	0	1	0	8	0	1	28	0	0	1	0	4	0	3	0	0	1	1	1	0	0	4	0	0	0	0	8	0	2	0	5	5	0	0	0	0	0	0	0	1	2	0	0	0	0	5	0	0	0	0	2	0	0	5	0	8	0	0	0	0	0	0	0	35	0	1	0	10	0	0	0	0	49	5	3	0	1	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	5	1	6	0	3	0	0	0	0	0	5	0	0	3	0	0	0	0	6	0	0	0	1	0	0	27	4	0	3	0	4	0	2	0	0	1	0	0	0	1	0	0	28	9	0	5	0	30	2	22	3
S0634	1326	26	0	1	0	0	2	0	4	0	1	25	0	0	5	0	2	0	4	0	0	0	0	0	0	0	3	0	0	0	0	2	0	2	0	7	15	0	0	0	0	0	0	1	3	5	0	0	0	0	5	0	0	2	0	4	0	0	8	0	17	0	0	0	0	0	0	0	33	0	3	0	8	0	0	0	0	60	8	15	0	0	0	0	0	0	2	0	0	0	0	34	0	0	0	1	0	0	0	0	21	2	6	0	4	0	0	0	0	0	1	1	0	2	0	0	0	0	8	0	1	0	1	2	0	31	6	1	3	0	3	0	1	0	0	0	0	0	0	1	0	0	9	24	1	6	0	68	9	48	4
S0635	11340	238	0	8	16	0	1	0	38	0	10	460	5	0	35	0	34	0	20	0	0	5	0	4	0	0	117	0	0	0	0	39	0	29	0	98	52	0	1	5	0	0	0	0	45	25	0	0	0	0	43	0	6	28	1	28	1	1	68	6	63	4	0	0	2	0	0	1	364	0	23	0	110	0	0	0	9	389	92	32	0	6	0	0	2	0	10	0	0	0	0	186	2	0	2	2	0	0	0	0	66	7	49	0	32	0	0	0	0	0	0	87	0	2	5	0	0	0	62	0	0	0	3	3	7	333	71	14	108	0	11	0	12	0	2	0	0	3	0	19	0	1	383	312	23	35	2	856	31	110	5
S0636	5481	137	0	2	2	0	0	0	39	0	15	258	5	0	14	0	16	0	5	0	1	0	0	0	0	1	50	0	0	1	0	19	0	3	0	16	56	0	0	0	0	0	0	0	13	23	0	0	0	0	30	0	2	13	5	20	0	0	44	5	50	2	0	0	0	0	0	0	201	0	15	0	61	0	0	0	10	109	15	82	0	0	0	0	2	0	7	0	0	0	0	62	1	0	4	3	0	0	0	0	67	0	38	0	13	0	0	0	0	0	21	12	2	8	0	0	0	0	31	0	4	0	6	0	3	102	95	17	32	0	2	0	8	0	0	1	0	2	0	5	0	0	47	49	8	29	0	129	4	225	15
S0637	4308	133	1	4	3	0	2	0	13	0	6	94	0	0	11	1	14	1	8	0	0	2	0	1	0	0	29	0	0	0	0	13	0	3	1	18	30	0	0	1	0	0	0	0	9	12	0	0	0	0	33	0	0	12	3	16	0	0	14	10	29	0	0	1	0	0	0	5	111	0	15	0	52	0	0	0	4	182	27	29	0	0	0	2	0	0	8	3	0	0	0	33	2	0	0	5	3	0	0	0	21	2	27	0	14	0	0	1	0	0	10	9	0	3	0	0	0	0	19	0	0	0	2	4	8	148	49	4	10	0	4	0	7	0	5	1	0	5	0	1	0	0	33	11	4	15	1	96	18	133	14
S0638	7820	161	1	4	4	0	7	0	44	0	12	256	5	1	43	0	55	0	16	0	1	3	0	1	0	0	54	0	0	0	0	53	0	5	0	48	70	0	1	3	0	0	0	0	18	1	0	0	0	0	37	0	2	10	3	28	0	0	49	14	68	7	0	0	0	0	1	0	295	0	24	2	74	0	0	0	5	280	67	51	0	5	0	0	7	0	8	0	0	0	0	55	2	0	3	2	1	0	0	0	45	1	42	0	12	0	0	0	0	0	4	27	0	11	0	0	0	0	77	0	2	0	1	5	2	222	70	11	18	0	6	0	11	0	0	1	0	1	0	1	0	0	137	68	5	38	2	82	5	298	23
S0639	2029	44	0	0	1	0	12	0	4	0	3	37	3	1	6	0	9	0	1	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	11	23	0	0	0	0	0	0	0	3	8	0	2	0	0	9	0	0	1	0	7	0	0	5	2	16	0	0	0	0	0	0	0	63	0	5	0	14	0	0	0	1	52	10	23	0	0	0	0	1	0	0	0	0	0	1	29	0	0	1	1	0	0	0	0	48	10	9	0	5	0	0	0	0	0	2	8	0	1	0	0	0	0	18	0	4	0	0	1	4	31	12	0	8	1	0	0	11	0	0	1	0	1	0	0	0	1	14	27	4	8	0	111	2	62	4
S0640	5149	110	0	15	9	0	2	0	18	0	21	109	4	0	18	0	49	0	3	0	0	4	0	2	0	0	65	0	0	1	0	20	0	0	0	8	49	0	0	0	0	0	1	0	16	18	0	0	0	0	41	0	0	13	3	21	1	0	5	6	28	3	0	0	0	0	0	2	103	0	45	0	25	0	0	0	4	165	31	28	0	2	0	2	8	0	2	1	0	0	0	12	2	0	5	1	0	0	0	0	22	9	20	0	14	0	3	0	0	0	7	8	0	7	0	0	2	0	44	0	1	0	14	2	7	151	32	12	23	1	1	0	17	0	0	2	0	0	0	3	0	3	29	42	8	33	1	87	5	228	29
S0641	14626	328	7	28	3	2	0	0	45	0	35	271	4	0	48	3	97	0	25	0	6	4	0	8	0	1	124	0	0	0	0	31	0	17	1	53	179	0	0	16	0	0	0	1	79	70	0	1	3	0	136	5	5	23	3	52	1	0	37	21	70	9	0	4	1	8	0	11	590	0	61	1	127	0	0	0	10	597	140	60	1	2	0	5	1	0	5	1	0	0	0	123	6	0	26	5	1	0	0	0	78	30	88	1	54	0	5	0	1	0	19	57	7	21	0	0	3	0	154	2	0	1	13	4	11	294	129	10	157	0	24	0	16	0	0	8	5	0	0	8	0	9	120	80	13	37	0	316	75	317	43
S0642	1526	39	0	0	1	0	2	0	8	0	6	61	0	0	5	0	9	0	8	0	0	1	0	0	0	0	23	0	0	0	0	4	0	0	0	5	12	0	0	1	0	0	0	0	9	15	0	0	0	0	12	0	0	5	0	0	1	0	1	2	11	0	0	0	0	0	0	2	84	0	2	0	10	0	0	0	0	47	6	10	0	0	0	0	2	0	0	0	0	0	0	4	2	0	0	3	1	0	0	0	8	1	8	0	2	0	0	0	0	0	1	12	0	1	0	0	0	0	12	1	0	0	2	1	1	54	13	2	6	0	1	0	0	0	0	3	0	2	0	0	0	0	16	15	2	5	0	28	8	21	2
S0643	2430	38	0	2	1	0	10	0	7	0	1	16	1	0	5	1	8	0	0	0	5	0	0	0	0	0	13	0	0	1	0	3	0	1	0	19	38	8	0	0	0	0	0	0	2	3	0	1	0	0	17	3	0	1	0	6	0	0	4	2	23	0	0	0	0	0	0	5	66	0	5	0	23	0	0	0	0	76	20	22	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	35	5	10	0	0	0	0	0	0	0	9	5	3	5	0	0	0	0	9	0	2	0	2	0	0	57	17	1	3	0	3	0	1	0	0	5	0	1	0	0	0	0	18	22	2	5	1	95	1	98	16
S0644	21084	367	14	29	9	2	18	0	124	0	35	628	14	1	65	0	111	0	42	1	5	3	5	3	0	1	173	0	0	0	0	109	0	19	2	59	328	0	1	2	0	1	0	6	28	161	0	5	0	0	73	1	3	24	0	66	0	0	64	13	136	14	1	2	3	1	0	3	817	0	123	2	205	0	0	1	22	840	154	109	0	3	0	8	13	0	10	2	3	0	0	197	9	0	9	10	0	0	0	0	147	11	109	0	52	0	3	1	0	0	6	156	2	48	3	0	0	0	215	1	9	1	14	20	17	483	143	66	118	1	30	0	37	0	0	0	0	2	0	7	0	1	310	121	23	86	4	425	40	736	59
S0645	9387	188	12	16	2	3	0	0	38	0	27	199	2	4	51	0	111	0	19	0	0	1	0	2	0	0	71	0	0	0	0	55	0	19	0	9	89	0	0	2	0	0	0	0	53	140	0	0	0	0	80	1	1	30	6	44	0	0	13	9	49	6	0	0	1	0	0	3	279	0	62	0	115	0	1	0	14	326	87	27	0	2	0	0	0	0	9	6	0	0	0	55	2	0	0	3	0	0	0	0	8	13	84	0	31	0	4	0	0	0	15	21	3	14	0	0	0	0	95	0	8	0	13	3	13	410	108	12	38	0	6	0	13	0	0	2	0	2	0	9	0	10	22	89	11	45	0	139	0	65	3
S0646	5652	95	2	25	2	0	2	0	35	0	15	242	4	1	24	0	46	0	13	0	0	2	0	2	0	0	48	0	0	0	0	18	0	6	1	21	55	0	0	0	0	0	0	0	46	91	0	3	0	0	30	0	2	5	1	18	0	0	30	7	51	9	0	0	0	0	0	0	203	0	32	7	42	0	0	0	3	157	43	141	0	1	0	1	6	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	15	9	28	0	8	0	1	0	0	0	7	18	0	18	1	0	0	0	85	0	1	0	5	1	6	176	72	21	37	0	1	0	12	0	0	0	0	2	0	1	0	0	59	17	8	26	0	84	4	205	23
S0647	2411	53	0	8	1	2	1	0	10	0	2	53	1	0	6	0	13	0	10	0	0	0	0	1	0	0	36	0	0	0	0	4	0	2	0	4	27	0	0	0	0	0	0	0	20	33	0	1	0	0	11	0	0	6	0	8	0	0	7	4	20	1	0	0	0	0	0	1	69	0	10	0	25	0	0	0	0	86	8	17	0	2	0	0	0	0	2	1	0	0	0	8	1	0	0	1	0	0	0	0	25	1	9	0	5	0	0	0	0	0	1	1	0	2	0	0	0	0	6	0	0	0	2	2	1	102	29	4	16	0	1	0	2	0	0	0	0	0	0	2	0	0	31	39	13	5	0	23	16	44	1
S0648	1087	27	0	2	0	0	0	0	3	0	5	26	1	0	0	0	6	0	0	0	0	0	0	1	0	0	17	0	0	0	0	2	0	0	0	1	19	0	0	0	0	0	1	0	4	15	0	2	0	0	11	0	0	1	0	3	0	0	0	0	9	0	0	0	0	0	0	7	43	0	4	0	8	0	0	0	1	33	3	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	4	3	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	1	0	4	32	26	2	10	0	0	1	1	0	0	1	0	0	0	2	0	0	0	3	2	9	0	22	3	45	3
S0649	2393	58	0	4	0	0	3	0	11	0	5	66	1	2	10	0	15	0	8	0	0	0	0	2	0	0	24	0	0	0	0	1	0	1	0	17	30	0	0	0	0	0	0	0	2	18	0	2	0	0	12	0	0	5	0	2	0	0	8	6	21	0	0	0	2	0	0	0	92	0	11	0	24	0	0	0	2	65	9	20	0	1	0	0	1	0	0	1	0	0	0	6	0	0	0	3	0	0	0	0	16	0	8	0	4	0	0	0	0	0	2	3	0	6	0	0	1	0	12	0	1	0	0	1	1	76	30	2	27	0	0	0	6	0	0	0	0	0	0	3	0	1	43	33	9	15	0	17	20	39	6
